link_to_country,country,fips,continent,include?,city,lat,long,rank_within_country,link_to_city,population_city
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Johor Bahru,1.466,103.758,5,http://www.geonames.org/1732752/johor-bahru.html,802489
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Subang Jaya,3.044,101.581,6,http://www.geonames.org/8504423/subang-jaya.html,708296
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Ipoh,4.584,101.083,7,http://www.geonames.org/1734634/ipoh.html,673318
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Kuching,1.55,110.333,8,http://www.geonames.org/1735634/kuching.html,570407
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Petaling Jaya,3.107,101.607,9,http://www.geonames.org/1735158/petaling-jaya.html,520698
http://www.geonames.org/MY/largest-cities-in-malaysia.html,Malaysia,MY,AS,,Shah Alam,3.085,101.533,10,http://www.geonames.org/1732903/shah-alam.html,481654
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Malé,4.175,73.509,1,http://www.geonames.org/1282027/male.html,103693
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Fuvahmulah,-0.299,73.424,2,http://www.geonames.org/1337611/fuvahmulah.html,11140
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Hithadhoo,-0.6,73.083,3,http://www.geonames.org/1282256/hithadhoo.html,9927
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Kulhudhuffushi,6.622,73.07,4,http://www.geonames.org/1337613/kulhudhuffushi.html,9500
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Thinadhoo,0.531,73,5,http://www.geonames.org/1337610/thinadhoo.html,6376
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Naifaru,5.444,73.366,6,http://www.geonames.org/1337616/naifaru.html,5044
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Dhidhdhoo,6.887,73.114,7,http://www.geonames.org/1337612/dhidhdhoo.html,3039
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Viligili,0.759,73.433,8,http://www.geonames.org/1337609/viligili.html,2925
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Funadhoo,6.151,73.29,9,http://www.geonames.org/1337620/funadhoo.html,2900
http://www.geonames.org/MV/largest-cities-in-maldives.html,Maldives,MV,AS,,Eydhafushi,5.103,73.071,10,http://www.geonames.org/1337606/eydhafushi.html,2808
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Bamako,12.65,-8,1,http://www.geonames.org/2460596/bamako.html,1297281
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Sikasso,11.318,-5.667,2,http://www.geonames.org/2451185/sikasso.html,144786
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Mopti,14.484,-4.183,3,http://www.geonames.org/2453348/mopti.html,108456
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Koutiala,12.392,-5.464,4,http://www.geonames.org/2454268/koutiala.html,99353
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Ségou,13.432,-6.216,5,http://www.geonames.org/2451478/segou.html,92552
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Gao,16.272,-0.045,6,http://www.geonames.org/2457163/gao.html,87000
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Kayes,14.447,-11.444,7,http://www.geonames.org/2455518/kayes.html,78406
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Markala,13.702,-6.066,8,http://www.geonames.org/2453662/markala.html,53738
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Kolokani,13.573,-8.034,9,http://www.geonames.org/2454955/kolokani.html,48774
http://www.geonames.org/ML/largest-cities-in-mali.html,Mali,ML,AF,,Kati,12.744,-8.073,10,http://www.geonames.org/2455558/kati.html,42922
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Birkirkara,35.897,14.461,1,http://www.geonames.org/2563191/birkirkara.html,21676
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Qormi,35.876,14.472,2,http://www.geonames.org/2562629/qormi.html,18230
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Mosta,35.909,14.426,3,http://www.geonames.org/2562704/mosta.html,17789
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Żabbar,35.876,14.535,4,http://www.geonames.org/2562266/zabbar.html,15030
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,San Pawl il-Baħar,35.951,14.416,5,http://www.geonames.org/2562541/san-pawl-il-bahar.html,14057
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Saint John,35.906,14.476,6,http://www.geonames.org/2567539/saint-john.html,12346
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Fgura,35.87,14.513,7,http://www.geonames.org/2563115/fgura.html,11676
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Żejtun,35.856,14.533,8,http://www.geonames.org/2562258/zejtun.html,11549
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Sliema,35.913,14.502,9,http://www.geonames.org/2562501/sliema.html,11318
http://www.geonames.org/MT/largest-cities-in-malta.html,Malta,MT,EU,,Haz-Zebbug,35.872,14.441,10,http://www.geonames.org/2562261/haz-zebbug.html,11063
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Majuro,7.09,171.38,1,http://www.geonames.org/2113779/majuro.html,25400
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Ebaye,8.775,167.739,2,http://www.geonames.org/7304467/ebaye.html,15000
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Arno,7.067,171.554,3,http://www.geonames.org/7306514/arno.html,2068
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Jabor,5.921,169.643,4,http://www.geonames.org/2080422/jabor.html,1200
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Wotje,9.454,170.237,5,http://www.geonames.org/7306528/wotje.html,880
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Mili,6.081,171.735,6,http://www.geonames.org/7306516/mili.html,854
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Namdrik,5.599,168.103,7,http://www.geonames.org/7306522/namdrik.html,814
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Ebon,4.582,168.696,8,http://www.geonames.org/7306512/ebon.html,714
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Kili,5.644,169.121,9,http://www.geonames.org/7306525/kili.html,602
http://www.geonames.org/MH/largest-cities-in-marshall-islands.html,Marshall Islands,RM,OC,,Likiep,9.825,169.311,10,http://www.geonames.org/2080115/likiep.html,482
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Fort-de-France,14.609,-61.073,1,http://www.geonames.org/3570675/fort-de-france.html,89995
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Le Lamentin,14.608,-61.009,2,http://www.geonames.org/3570428/le-lamentin.html,39229
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Le Robert,14.678,-60.942,3,http://www.geonames.org/3570412/le-robert.html,23814
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Sainte-Marie,14.784,-60.993,4,http://www.geonames.org/3569926/sainte-marie.html,20380
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Le François,14.616,-60.903,5,http://www.geonames.org/3570429/le-francois.html,19682
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Ducos,14.575,-60.975,6,http://www.geonames.org/3570785/ducos.html,17394
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Saint-Joseph,14.671,-61.039,7,http://www.geonames.org/3569915/saint-joseph.html,16974
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Petite Rivière Salée,14.755,-60.968,8,http://www.geonames.org/3570166/petite-riviere-salee.html,15152
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,La Trinité,14.738,-60.963,9,http://www.geonames.org/3570446/la-trinite.html,15040
http://www.geonames.org/MQ/largest-cities-in-martinique.html,Martinique,MB,NA,,Rivière-Pilote,14.477,-60.903,10,http://www.geonames.org/3569970/riviere-pilote.html,13359
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Nouakchott,18.086,-15.978,1,http://www.geonames.org/2377450/nouakchott.html,661400
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Nouadhibou,20.931,-17.035,2,http://www.geonames.org/2377457/nouadhibou.html,72337
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Néma,16.617,-7.256,3,http://www.geonames.org/2377539/nema.html,60000
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Kaédi,16.15,-13.504,4,http://www.geonames.org/2378736/kaedi.html,55374
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Rosso,16.514,-15.805,5,http://www.geonames.org/2376898/rosso.html,48922
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Kiffa,16.621,-11.402,6,http://www.geonames.org/2378538/kiffa.html,40281
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Zouérat,22.735,-12.471,7,http://www.geonames.org/2375558/zouerate.html,38000
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Atar,20.518,-13.049,8,http://www.geonames.org/2381334/atar.html,24021
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Tékane,16.578,-15.46,9,http://www.geonames.org/2376189/tekane.html,22041
http://www.geonames.org/MR/largest-cities-in-mauritania.html,Mauritania,MR,AF,,Sélibaby,15.158,-12.184,10,http://www.geonames.org/2376719/selibaby.html,18424
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Port Louis,-20.162,57.499,1,http://www.geonames.org/934154/port-louis.html,155226
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Beau Bassin,-20.219,57.458,2,http://www.geonames.org/934765/beau-bassin.html,111355
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Vacoas,-20.298,57.478,3,http://www.geonames.org/933945/vacoas.html,110000
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Curepipe,-20.315,57.52,4,http://www.geonames.org/934570/curepipe.html,84200
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Quatre Bornes,-20.264,57.479,5,http://www.geonames.org/934131/quatre-bornes.html,80961
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Triolet,-20.055,57.545,6,http://www.geonames.org/933959/triolet.html,23269
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Goodlands,-20.035,57.643,7,http://www.geonames.org/934488/goodlands.html,20910
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Centre de Flacq,-20.19,57.714,8,http://www.geonames.org/934631/centre-de-flacq.html,17710
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Bel Air Rivière Sèche,-20.258,57.75,9,http://www.geonames.org/934750/bel-air-riviere-seche.html,17671
http://www.geonames.org/MU/largest-cities-in-mauritius.html,Mauritius,MP,AF,,Mahébourg,-20.408,57.7,10,http://www.geonames.org/934322/mahebourg.html,17042
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Mamoudzou,-12.782,45.229,1,http://www.geonames.org/921815/mamoudzou.html,54831
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Koungou,-12.734,45.204,2,http://www.geonames.org/1090225/koungou.html,18118
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Dzaoudzi,-12.783,45.257,3,http://www.geonames.org/921900/dzaoudzi.html,15339
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Dembeni,-12.844,45.184,4,http://www.geonames.org/921917/dembeni.html,10141
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Sada,-12.851,45.102,5,http://www.geonames.org/1090340/sada.html,9832
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Pamandzi,-12.797,45.279,6,http://www.geonames.org/921707/pamandzi.html,9077
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Bandraboua,-12.704,45.122,7,http://www.geonames.org/1090119/bandraboua.html,7880
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Mtsamboro,-12.7,45.069,8,http://www.geonames.org/1090126/mtsamboro.html,7724
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Tsingoni,-12.787,45.103,9,http://www.geonames.org/1090177/tsingoni.html,7602
http://www.geonames.org/YT/largest-cities-in-mayotte.html,Mayotte,MF,AF,,Ouangani,-12.846,45.136,10,http://www.geonames.org/1090311/ouangani.html,7272
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Iztapalapa,19.357,-99.067,2,http://www.geonames.org/3526683/iztapalapa.html,1820888
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Ecatepec de Morelos,19.617,-99.066,3,http://www.geonames.org/3529612/ecatepec.html,1806226
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Guadalajara,20.667,-103.392,4,http://www.geonames.org/4005539/guadalajara.html,1640589
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Puebla City,19.043,-98.202,5,http://www.geonames.org/3521081/puebla.html,1590256
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Ciudad Juárez,31.733,-106.483,6,http://www.geonames.org/4013708/ciudad-juarez.html,1512354
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Tijuana,32.503,-117.004,7,http://www.geonames.org/3981609/tijuana.html,1376457
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Ciudad Nezahualcoyotl,19.401,-99.015,8,http://www.geonames.org/3530589/ciudad-nezahualcoyotl.html,1232220
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Gustavo A. Madero,19.49,-99.11,9,http://www.geonames.org/3514674/gustavo-a-madero.html,1193161
http://www.geonames.org/MX/largest-cities-in-mexico.html,Mexico,MX,NA,,Gustavo A. Madero,22.869,-98.759,10,http://www.geonames.org/3482969/gustavo-a-madero.html,1185772
http://www.geonames.org/FM/largest-cities-in-micronesia.html,Micronesia,FM,OC,,Weno Town,7.452,151.847,1,http://www.geonames.org/2081114/weno-town.html,13856
